group,item
12801,13845
12802,6430
12803,19050
12804,17834
12805,2570
12805,16812
12805,22754
12805,11711
12805,23491
12805,5486
12806,23905
12807,6428
12808,2340
12808,1242
12808,17791
12808,5840
12809,2986
12810,3185
12811,396
12812,554
12812,24968
12812,14204
12812,13845
12813,18624
12814,10683
12815,11705
12816,9208
12817,9332
12818,6175
12819,14604
12819,12415
12819,14097
12819,17697
12819,835
12819,2503
12820,13087
12821,21464
12822,10112
12823,223
12824,111
12825,22451
12826,9671
12826,15337
12826,6851
12827,1426
12828,20174
12829,23343
12829,21064
12829,14928
12830,18583
12831,16459
12831,15916
12831,15955
12831,16453
12831,11936
12831,24268
12831,9241
12831,11833
12832,8563
12833,1569
12834,22557
12834,24761
12834,3101
12834,287
12835,22211
12835,21909
12835,5428
12835,20559
12835,17376
12836,17410
12837,14153
12837,4479
12837,9159
12838,6018
12838,1253
12839,15410
12840,3431
12841,21458
12842,15182
12842,16731
12842,21567
12843,18583
12844,8785
12845,9671
12846,14624
12847,14204
12847,10121
12847,8952
12847,22824
12847,10545
12847,18351
12848,3272
12849,10389
12849,7191
12850,5820
12851,815
12852,24701
12853,23114
12853,6919
12853,17633
12853,16468
12853,7813
12853,22680
12854,16839
12855,10643
12856,21232
12857,22013
12858,24308
12858,17581
12859,23168
12860,12251
12861,9327
12862,19329
12863,1719
12863,17645
12864,7171
12864,14897
12865,3760
12865,4155
12865,23741
12865,774
12865,17173
12865,6031
12865,16182
12865,19774
12865,21754
12865,21753
12865,18410
12865,393
12865,8747
12865,15010
12865,7137
12865,2322
12865,24647
12865,19541
12866,18347
12867,4697
12868,19326
12869,16757
12870,20223
12870,14316
12870,5978
12871,4675
12871,19210
12871,23583
12872,20216
12873,19210
12873,13080
12873,14624
12874,10482
12874,12421
12875,1541
12875,18552
12875,24044
12875,11296
12875,12706
12875,6737
12875,8309
12875,18553
12875,8494
12876,18758
12877,24670
12877,12501
12878,7634
12879,17665
12880,24276
12880,9312
12880,16779
12881,21525
12882,1253
12883,18331
12884,14904
12884,8609
12885,1961
12886,11637
12887,21889
12888,17373
12888,6897
12888,24513
12888,5961
12888,24994
12889,3158
12890,8469
12890,12066
12890,18013
12891,287
12891,7036
12891,805
12892,1092
12892,24393
12892,18548
12892,10844
12892,11846
12892,18389
12892,24450
12892,8921
12892,24041
12892,14733
12892,21336
12892,21664
12892,24392
12892,24049
12893,13580
12894,13434
12895,11996
12896,7120
12896,12068
12897,22045
12897,483
12897,6294
12898,9342
12899,4229
12899,9003
12899,5188
12899,19954
12899,21193
12899,1697
12899,21887
12899,1959
12900,24276
12901,13558
12901,7297
12901,13235
12901,19691
12901,1954
12901,21430
12902,8004
12903,11976
12903,7625
12903,6432
12904,14465
12905,5015
12905,8117
12905,10181
12905,7126
12905,23449
12905,22388
12905,1942
12905,5800
12905,10184
12905,22898
12905,9049
12905,14692
12906,18526
12907,8417
12908,19733
12909,19224
12909,5040
12910,7171
12910,23321
12910,11811
12910,10963
12910,21512
12910,10121
12910,19241
12910,13167
12910,22811
12910,21426
12910,15336
12910,20473
12910,13871
12910,13685
12911,18689
12912,1981
12913,14532
12914,24279
12914,5606
12914,1173
12914,3973
12914,18351
12914,14832
12914,7260
12915,11000
12916,20364
12916,8482
12916,17627
12917,10993
12917,8960
12918,4218
12919,13891
12920,17405
12920,19908
12920,19869
12920,19818
12920,7177
12920,19943
12920,18916
12920,6303
12921,9327
12922,10643
12923,18585
12924,21831
12925,19729
12926,14659
12926,22286
12927,1926
12927,19267
12927,19207
12928,396
12928,5866
12928,12860
12928,1803
12928,6622
12928,6498
12928,19093
12928,23774
12928,24250
12928,23024
12928,2326
12928,8241
12928,22529
12928,1536
12928,10955
12929,13081
12930,13845
12931,22265
12932,2857
12933,4111
12933,22948
12933,24413
12933,8701
12933,1906
12933,14596
12933,11645
12933,24789
12933,1426
12933,12468
12933,2909
12933,16924
12933,20595
12933,10938
12933,16674
12934,12336
12934,5060
12935,20561
12936,22042
12936,8207
12936,3546
12936,2500
12936,17066
12937,2820
12938,11790
12938,11877
12938,12013
12939,6041
12940,11959
12941,4959
12942,14587
12943,22784
12944,19796
12945,19326
12946,1253
12947,14204
12948,5269
12948,21932
12949,10643
12950,19889
12951,4911
12951,11527
12951,9102
12951,11629
12952,10516
12952,18217
12953,4283
12954,15278
12955,1097
12955,4210
12956,20127
12957,19210
12958,149
12958,19384
12958,17923
12958,8610
12959,21264
12959,6678
12960,13415
12960,18900
12960,10128
12960,10122
12960,9166
12960,5973
12960,8004
12960,14635
12960,17103
12960,14897
12960,13840
12960,19305
12960,14832
12960,13045
12960,18487
12960,16397
12960,15688
12960,11633
12960,22294
12960,16757
12960,1423
12960,17633
12960,21545
12960,7395
12960,23450
12960,4999
12960,18350
12960,769
12960,18628
12960,20528
12960,20189
12960,6464
12961,52
12961,19673
12962,11701
12963,22815
12963,23024
12964,17630
12965,8500
12966,9152
12967,23024
12968,12725
12968,3503
12968,13089
12968,18541
12968,21520
12968,556
12968,14718
12968,22928
12968,10199
12968,10339
12968,3861
12968,2336
12968,5322
12968,19721
12968,4209
12968,14714
12968,9329
12968,22506
12969,7207
12970,9327
12971,21118
12972,4999
12973,13120
12973,11615
12974,20032
12974,20416
12975,19210
12976,19870
12977,12612
12978,7686
12978,12695
12978,4696
12979,901
12979,13664
12980,3960
12980,23813
12980,1122
12980,11655
12980,5369
12980,13819
12981,3101
12982,5943
12983,2819
12984,11781
12985,17300
12986,6171
12987,18585
12988,9464
12989,18351
12990,22842
12991,17296
12991,7709
12991,21419
12992,19210
12993,20216
12994,14125
12995,1212
12996,16885
12997,17181
12998,10420
12999,9051
12999,13685
13000,2121
13000,4208
13000,1538
13001,4909
13002,8669
13002,2939
13003,462
13004,9327
13005,14617
13005,8015
13005,14794
13005,21654
13005,9269
13006,2178
13007,19326
13008,11586
13009,18689
13010,10643
13011,17382
13011,21249
13012,11572
13013,21336
13014,22360
13014,9461
13014,21339
13014,21831
13014,9327
13014,20895
13014,24968
13014,14696
13015,17682
13015,23566
13016,805
13017,24095
13017,14126
13017,1711
13017,14037
13017,21909
13017,19302
13017,23643
13017,13508
13018,22022
13018,18089
13019,24872
13020,18833
13020,3317
13020,14100
13021,10643
13022,12257
13023,10643
13024,19729
13025,17779
13026,6279
13027,18689
13027,83
13028,18583
13029,1253
13030,6259
13030,7207
13031,9373
13032,14207
13033,9159
13034,5663
13035,1952
13035,3200
13036,3616
13037,396
13038,1652
13038,964
13039,11604
13040,8046
13041,11615
13042,18286
13043,14617
13044,5623
13044,22616
13044,4577
13044,24065
13045,23290
13045,16203
13045,5194
13045,15651
13045,11399
13045,11310
13045,2500
13045,4383
13045,16308
13045,5925
13045,12575
13045,3111
13045,12885
13045,11709
13045,4695
13045,19889
13045,8557
13045,25057
13045,6494
13045,7903
13045,14805
13045,17066
13045,22161
13046,8789
13047,8699
13047,10324
13048,3479
13049,15114
13049,18934
13049,18183
13049,7045
13049,9920
13049,19898
13049,11443
13049,18054
13049,11973
13049,16257
13049,2391
13049,10336
13049,22316
13049,2454
13049,7978
13049,20952
13049,6897
13049,7696
13049,12850
13050,11869
13051,3298
13051,8335
13052,23479
13052,12614
13052,14942
13053,1430
13053,21430
13053,6221
13054,1151
13055,24600
13056,1518
13057,15146
13057,1212
13057,9472
13057,7813
13057,4247
13057,203
13057,16609
13057,4172
13057,24658
13057,11506
13057,23304
13057,1049
13057,22033
13057,11721
13057,18322
13057,7394
13057,2221
13057,9670
13057,8423
13057,9992
13057,17633
13058,16047
13058,3846
13058,7370
13059,9356
13060,15060
13060,23593
13060,13472
13060,13302
13060,16106
13060,15162
13061,24524
13062,15952
13062,2079
13062,15002
13062,10736
13062,12601
13062,20140
13062,534
13062,17675
13062,3744
13062,649
13062,23266
13062,2275
13062,23378
13062,10029
13062,17620
13062,7300
13062,14538
13062,17941
13062,1684
13062,7310
13062,18787
13062,9530
13062,11234
13062,9541
13062,6431
13062,17502
13062,9830
13062,23753
13062,10762
13063,7037
13064,15908
13065,14788
13066,13715
13067,4642
13068,21603
13069,22032
13069,13829
13069,14436
13069,22995
13069,23024
13069,6849
13069,289
13069,1544
13069,16976
13069,10480
13069,5436
13070,16726
13071,18238
13072,4302
13072,5525
13073,20216
13074,7191
13075,23708
13076,12998
13077,10249
13078,15278
13079,24851
13080,13650
13081,25073
13081,1420
13081,25058
13082,9169
13082,12963
13083,22603
13083,3721
13083,15456
13083,1112
13084,22614
13085,6041
13086,20561
13086,18758
13087,20597
13088,3444
13089,7764
13090,14618
13091,7231
13091,16055
13091,18996
13091,6255
13091,8127
13091,5932
13091,6499
13091,6768
13091,6126
13091,19189
13091,11502
13091,19612
13091,19738
13091,6773
13091,18616
13091,14802
13091,2857
13091,6922
13091,15617
13091,23846
13091,6498
13091,4474
13091,7405
13091,14243
13091,24567
13091,9896
13091,196
13091,19889
13091,2644
13091,20918
13091,16292
13091,23583
13091,23547
13091,10894
13091,17241
13091,24731
13091,20697
13091,21932
13091,8636
13091,14585
13091,11656
13091,20428
13091,10585
13091,17054
13091,535
13091,6727
13091,7573
13091,13831
13091,21087
13091,16291
13091,9159
13091,24503
13091,16235
13091,9291
13091,9476
13092,13348
13092,21695
13092,9261
13092,12595
13092,11306
13092,20280
13092,24109
13093,21339
13094,10769
13095,11472
13095,11516
13096,22223
13096,6329
13097,19954
13098,14660
13098,6925
13098,19023
13098,5820
13099,9450
13100,19610
13100,5701
13100,20706
13100,20991
13100,19712
13100,7038
13100,8524
13100,16213
13101,18689
13102,13230
13103,16804
13104,21734
13105,14835
13106,14532
13107,502
13108,16263
13108,613
13108,12830
13108,8085
13109,5945
13110,1212
13111,2060
13112,24238
13113,22223
13114,18583
13114,8952
13114,14334
13114,17273
13114,22939
13114,14897
13114,13811
13114,17749
13114,1909
13115,6428
13116,21392
13117,3268
13117,20661
13117,24633
13118,9853
13119,15995
13119,2726
13119,17788
13120,24457
13121,2076
13122,7006
13123,22316
13124,24276
13124,8908
13125,19889
13126,15456
13127,10112
13127,6428
13128,9327
13129,11019
13129,8789
13129,9544
13129,1019
13130,18689
13131,24347
13131,5217
13131,20194
13132,11139
13133,20135
13134,21997
13134,16161
13134,5040
13134,6428
13134,17833
13135,12494
13136,502
13137,17241
13137,14927
13138,18015
13139,22673
13140,18848
13141,11074
13142,20003
13142,18948
13142,5128
13142,20042
13142,20037
13142,24522
13142,5909
13142,3679
13142,20000
13142,3678
13143,17254
13143,3083
13144,1500
13145,17222
13146,14346
13147,9142
13148,3402
13148,18228
13149,9335
13150,24761
13151,23173
13152,19263
13153,1364
13153,2456
13153,10839
13153,23389
13153,19481
13153,23129
13153,8435
13153,24970
13153,2557
13153,3220
13153,24750
13153,7028
13153,11515
13153,24972
13153,8787
13153,22668
13153,10679
13153,16257
13153,10436
13153,14161
13154,13142
13155,6428
13156,23500
13157,7028
13158,949
13159,17837
13159,15167
13159,396
13160,19071
13161,9799
13162,17086
13162,15185
13162,8568
13162,15461
13162,18885
13162,6434
13162,13486
13162,7641
13162,16582
13162,10008
13162,14572
13162,23022
13162,13214
13162,4055
13162,7868
13162,407
13162,7127
13162,7211
13162,23927
13163,13990
13164,5594
13165,22754
13166,9327
13166,20617
13167,19928
13167,6244
13168,10808
13168,23487
13169,14173
13169,15594
13169,18305
13169,23906
13169,15192
13169,25032
13169,12808
13169,11260
13169,1475
13169,13609
13169,5248
13169,19006
13169,1797
13169,7297
13169,11937
13169,383
13169,6742
13169,11228
13169,16107
13169,11254
13169,19971
13169,19936
13169,12689
13169,18875
13169,22681
13169,19746
13169,13043
13169,12772
13169,13053
13169,9311
13169,11906
13169,21792
13169,19953
13169,21621
13169,16150
13169,13773
13169,18642
13169,24999
13169,13235
13169,9164
13169,23690
13169,8343
13169,9684
13169,16677
13169,19984
13169,23100
13169,17624
13169,13425
13169,18931
13169,3939
13169,9117
13169,6939
13169,19400
13169,16037
13169,15949
13169,19574
13169,11099
13169,5334
13169,11919
13169,1140
13169,20246
13170,9327
13171,24448
13172,341
13173,22561
13173,8587
13173,18130
13173,22050
13173,22352
13173,10946
13173,11586
13173,7573
13173,4412
13173,6497
13173,22784
13173,17066
13173,2089
13173,23961
13173,12005
13174,2155
13174,19923
13174,16063
13175,10084
13176,14410
13177,8051
13178,23632
13178,19638
13178,10769
13179,18689
13180,2667
13181,7334
13182,24865
13182,11756
13182,22371
13182,4733
13182,5859
13182,15342
13182,8384
13182,19440
13182,8083
13182,18980
13183,9266
13184,15374
13185,18804
13185,9162
13186,8222
13187,11474
13187,9580
13187,2998
13188,3158
13189,22339
13190,22500
13190,2618
13190,5723
13190,17260
13190,22678
13190,4135
13190,369
13190,3328
13191,6428
13192,20216
13192,18892
13192,1542
13193,397
13193,15232
13194,149
13195,19420
13196,10768
13197,4218
13197,22814
13198,5237
13199,8987
13200,2056
13201,24276
13201,111
13201,9939
13202,8789
13202,18379
13202,24184
13202,19350
13202,13161
13203,20904
13204,14874
13204,16165
13204,23912
13204,17696
13204,22810
13205,22128
13205,22608
13205,19620
13206,12682
13207,6706
13207,3323
13208,18758
13209,24749
13210,1253
13211,3772
13212,11856
13212,22330
13212,10545
13212,3246
13212,20605
13212,11566
13212,16099
13212,15051
13212,5308
13212,4550
13212,9169
13213,16885
13214,9086
13215,16526
13216,22815
13216,21548
13217,19119
13218,11111
13219,7574
13219,15043
13219,9516
13219,5477
13219,18129
13219,24430
13219,23627
13219,19421
13219,9077
13219,21829
13219,6179
13219,18128
13219,8004
13219,13371
13219,2857
13219,23120
13219,5395
13219,5866
13219,5589
13219,22868
13219,16292
13219,75
13219,11922
13219,2819
13219,10572
13219,8269
13219,10119
13219,8344
13219,14791
13219,9291
13219,5660
13219,4249
13219,21362
13219,749
13219,22587
13219,2569
13219,15389
13219,22605
13219,5362
13219,15655
13219,6486
13219,8666
13220,20597
13221,24000
13222,11647
13223,6993
13224,10791
13225,14273
13225,12156
13225,22815
13225,3809
13225,4778
13225,1079
13225,11850
13225,1279
13225,6039
13225,3664
13225,20750
13226,7446
13226,21702
13226,14091
13227,7496
13228,7415
13229,15278
13230,17072
13231,10769
13232,23703
13233,23743
13233,15546
13233,5874
13233,293
13233,20182
13233,370
13233,18449
13233,15188
13234,9159
13235,6041
13235,12230
13235,6529
13235,16779
13236,3722
13236,18498
13236,18136
13236,11265
13236,1585
13236,1649
13236,6752
13236,15954
13237,19124
13237,23048
13238,15278
13239,6041
13240,8417
13241,9378
13242,5153
13243,9159
13244,12635
13244,24493
13244,22433
13244,5148
13244,8314
13244,23211
13244,2963
13244,4435
13244,5509
13244,4629
13244,545
13244,21289
13244,18657
13244,24820
13244,16411
13244,15992
13244,1521
13244,6531
13244,21182
13244,6909
13244,18245
13244,6332
13245,11077
13246,22556
13247,22580
13248,21339
13249,13982
13250,14988
13250,19857
13250,754
13251,3135
13252,13343
13253,16161
13254,12665
13255,17382
13255,21249
13256,19425
13256,22166
13256,10797
13256,11544
13256,24579
13256,1638
13256,5295
13256,3938
13256,2176
13256,2487
13256,21722
13256,18084
13256,23307
13256,2541
13256,3925
13256,20181
13256,21100
13256,4979
13256,10189
13256,2203
13256,6388
13256,23405
13256,17484
13256,4708
13256,12802
13256,115
13256,18944
13256,12678
13257,24034
13258,5226
13259,24862
13259,15354
13260,16344
13260,9767
13260,24830
13260,15572
13260,17089
13260,23638
13260,7915
13260,10755
13260,5617
13260,6895
13260,5616
13260,15053
13260,19046
13260,5388
13260,12661
13260,11584
13260,5615
13260,17162
13260,4555
13260,8178
13260,18324
13260,15603
13260,17016
13260,12668
13260,13758
13260,13769
13260,5614
13260,4545
13260,19439
13260,8245
13260,24369
13260,5611
13260,5613
13260,5757
13260,5005
13260,16210
13260,9849
13260,24517
13260,5773
13260,4961
13260,10297
13260,18438
13260,4551
13260,4550
13260,7752
13260,21078
13260,19049
13260,19043
13260,8243
13260,13807
13260,14222
13260,14223
13260,18351
13260,1896
13260,23204
13260,20885
13260,14626
13260,21527
13260,5016
13260,16293
13260,20442
13260,10818
13260,9988
13260,23207
13260,13648
13260,17306
13260,24811
13260,16181
13260,13748
13260,6366
13260,1056
13260,24835
13260,7821
13260,22427
13261,3111
13262,9410
13263,23024
13264,22529
13265,14681
13265,12199
13265,16156
13265,14833
13265,21446
13265,11342
13265,14472
13265,21891
13265,17628
13265,11819
13265,2589
13265,24657
13265,23793
13265,16552
13265,13176
13265,2911
13265,3761
13265,17583
13265,9886
13265,14832
13265,8393
13265,22467
13265,10838
13266,21958
13267,4549
13267,3326
13267,10066
13268,10579
13269,14204
13269,18319
13270,11235
13271,5458
13271,19803
13271,19810
13271,3052
13271,19434
13272,9594
13272,15725
13273,16311
13273,10079
13273,13889
13274,18645
13274,4802
13275,21548
13276,1253
13277,6428
13278,9665
13278,18203
13278,14635
13278,13605
13279,15356
13280,19294
13280,14157
13280,21598
13280,2432
13280,1651
13280,12392
13280,4887
13280,2522
13280,47
13280,8915
13280,11000
13280,10555
13280,9252
13281,3237
13282,24726
13283,9923
13283,10675
13283,13264
13283,5908
13283,3086
13283,15752
13283,14357
13283,9894
13283,3755
13283,3458
13284,4712
13284,985
13284,22591
13284,2857
13285,10643
13286,613
13286,10603
13286,21963
13287,15182
13287,9969
13288,1373
13289,7207
13290,10657
13290,22142
13291,14125
13292,19009
13293,4999
13293,12155
13294,23774
13294,15024
13295,20185
13296,9327
13297,4745
13297,3158
13298,15310
13298,24534
13298,2691
13298,15791
13298,9107
13298,14112
13298,23522
13299,5866
13300,20582
13300,17180
13300,1919
13301,2456
13302,7686
13303,7403
13304,23599
13304,8150
13305,7510
13306,22815
13307,3289
13307,24093
13307,12331
13308,13278
13309,18864
13310,15212
13311,827
13312,9714
13313,12341
13314,22753
13315,20561
13315,17837
13315,12065
13316,22700
13317,15055
13318,22792
13318,15492
13318,1105
13319,11067
13319,11639
13320,15507
13321,22305
13322,19900
13323,19492
13324,19006
13325,15683
13325,19676
13325,3419
13325,7633
13326,22842
13327,19491
13328,7405
13328,19586
13328,12963
13328,15865
13328,12810
13328,10860
13328,10955
13328,16616
13328,2631
13328,22815
13328,23139
13328,3027
13329,396
13330,21958
13331,22032
13331,2405
13332,19790
13332,20409
13333,9143
13334,9276
13334,14874
13334,123
13334,122
13334,10723
13334,11681
